Site;Date;Gaz (kWh);PE (kg);Electricité (kWh);Gaz (kWh/kg);Electricité (kWh/kg);Semaine;Année;Mois;Jour
PTWE35;2025-05-11;1258.0;0.0;;;;19;2025;5;2025-05-11
PTWE35;2025-05-12;32751.0;4913.06;;6.666110326354654;;20;2025;5;2025-05-12
PTWE35;2025-05-13;31654.0;9121.82;;3.4701408271594922;;20;2025;5;2025-05-13
PTWE35;2025-05-14;31986.0;10030.039999999999;;3.189020183369159;;20;2025;5;2025-05-14
PTWE35;2025-05-15;32896.0;8875.178;;3.706517210133701;;20;2025;5;2025-05-15
PTWE35;2025-05-16;29499.0;9150.612000000001;;3.2237188070043836;;20;2025;5;2025-05-16
PTWE35;2025-05-17;0.0;2727.472;;;;20;2025;5;2025-05-17
PTWE35;2025-05-18;2682.0;0.0;;;;20;2025;5;2025-05-18
PTWE35;2025-05-19;34927.0;6314.148;;5.53154598213409;;21;2025;5;2025-05-19
PTWE35;2025-05-20;33844.0;10293.064;;3.288039402067256;;21;2025;5;2025-05-20
PTWE35;2025-05-21;31569.0;9077.52;;3.477711974195595;;21;2025;5;2025-05-21
PTWE35;2025-05-22;33427.0;9140.26;;3.6571169747906516;;21;2025;5;2025-05-22
PTWE35;2025-05-23;22820.0;9899.0;;2.305283361955753;;21;2025;5;2025-05-23
PTWE35;2025-05-24;0.0;2367.2;;;;21;2025;5;2025-05-24
PTWE35;2025-05-25;891.0;0.0;;;;21;2025;5;2025-05-25
PTWE35;2025-05-26;26174.0;3763.81;;6.954123614103794;;22;2025;5;2025-05-26
PTWE35;2025-05-27;28958.0;6795.44;;4.261387047784986;;22;2025;5;2025-05-27
PTWE35;2025-05-28;17218.0;6905.44;;2.4933965105771683;;22;2025;5;2025-05-28
PTWE35;2025-05-29;0.0;2155.12;;;;22;2025;5;2025-05-29
PTWE35;2025-05-30;0.0;0.0;;;;22;2025;5;2025-05-30
PTWE35;2025-05-31;0.0;3299.06;;;;22;2025;5;2025-05-31
PTWE35;2025-06-01;2213.0;0.0;;;;22;2025;6;2025-06-01
PTWE35;2025-06-02;32476.0;2196.92;;14.78251370099958;;23;2025;6;2025-06-02
PTWE35;2025-06-03;25945.0;7233.86;;3.5866052149198353;;23;2025;6;2025-06-03
PTWE35;2025-06-04;29112.0;8137.16;;3.5776610021186754;;23;2025;6;2025-06-04
PTWE35;2025-06-05;32569.0;9566.772;;3.404387603258445;;23;2025;6;2025-06-05
PTWE35;2025-06-06;24647.0;9388.408;;2.6252587233107043;;23;2025;6;2025-06-06
PTWE35;2025-06-07;0.0;2354.0;;;;23;2025;6;2025-06-07
PTWE35;2025-06-08;0.0;0.0;;;;23;2025;6;2025-06-08
PTWE35;2025-06-09;2089.0;0.0;;;;24;2025;6;2025-06-09
PTWE35;2025-06-10;35827.0;5668.73;;6.320110500941128;;24;2025;6;2025-06-10
PTWE35;2025-06-11;32476.0;9046.83;;3.5897656969347276;;24;2025;6;2025-06-11
PTWE35;2025-06-12;29829.0;9379.48;;3.180240269183366;;24;2025;6;2025-06-12
PTWE35;2025-06-13;30887.0;9329.32;;3.310745048942474;;24;2025;6;2025-06-13
PTWE35;2025-06-14;0.0;3512.08;;;;24;2025;6;2025-06-14
PTWE35;2025-06-15;1617.0;0.0;;;;24;2025;6;2025-06-15
PTWE35;2025-06-16;33821.0;5367.71;;6.300824746493384;;25;2025;6;2025-06-16
PTWE35;2025-06-17;33530.0;9182.18;;3.651638281976611;;25;2025;6;2025-06-17
PTWE35;2025-06-18;32980.0;8489.04;;3.8850093767964338;;25;2025;6;2025-06-18
PTWE35;2025-06-19;29196.0;8668.48;;3.368064528037211;;25;2025;6;2025-06-19
PTWE35;2025-06-20;23066.0;9063.351999999999;;2.5449745303944944;;25;2025;6;2025-06-20
PTWE35;2025-06-21;0.0;3090.032;;;;25;2025;6;2025-06-21
PTWE35;2025-06-22;2586.0;0.0;;;;25;2025;6;2025-06-22
PTWE35;2025-06-23;31561.0;5321.331999999999;;5.9310338088283165;;26;2025;6;2025-06-23
PTWE35;2025-06-24;31651.0;9327.434;;3.3933233941939447;;26;2025;6;2025-06-24
PTWE35;2025-06-25;29899.0;9675.18;;3.0902784237605916;;26;2025;6;2025-06-25
PTWE35;2025-06-26;29422.0;9519.74;;3.090630626466689;;26;2025;6;2025-06-26
PTWE35;2025-06-27;4515.0;7535.084;;0.599197036157792;;26;2025;6;2025-06-27
PTWE35;2025-06-28;0.0;0.0;;;;26;2025;6;2025-06-28
PTWE35;2025-06-29;1422.0;0.0;;;;26;2025;6;2025-06-29
PTWE35;2025-06-30;29153.0;4270.2;;6.827080698796309;;27;2025;6;2025-06-30
PTWE35;2025-07-01;29323.0;8094.756;;3.622468669840079;;27;2025;7;2025-07-01
PTWE35;2025-07-02;28206.0;7169.54;;3.934143613118833;;27;2025;7;2025-07-02
PTWE35;2025-07-03;31805.0;8758.284;;3.6314191227413954;;27;2025;7;2025-07-03
PTWE35;2025-07-04;32664.0;9196.18;;3.551909597245813;;27;2025;7;2025-07-04
PTWE35;2025-07-05;5090.0;9768.86;;0.5210433970801096;;27;2025;7;2025-07-05
PTWE35;2025-07-06;2318.0;0.0;;;;27;2025;7;2025-07-06
PTWE35;2025-07-07;33848.0;1010.24;;33.50490972442192;;28;2025;7;2025-07-07
PTWE35;2025-07-08;30960.0;7778.39;;3.9802581253961296;;28;2025;7;2025-07-08
PTWE35;2025-07-09;29045.0;8818.78;;3.2935394691782762;;28;2025;7;2025-07-09
PTWE35;2025-07-10;23807.0;7727.936;;3.080641454587616;;28;2025;7;2025-07-10
PTWE35;2025-07-11;23211.0;6371.524;;3.6429275005477493;;28;2025;7;2025-07-11
PTWE35;2025-07-12;2738.0;4716.184;;0.580554108999988;;28;2025;7;2025-07-12
PTWE35;2025-07-13;0.0;0.0;;;;28;2025;7;2025-07-13
PTWE35;2025-07-14;1447.0;0.0;;;;29;2025;7;2025-07-14
PTWE35;2025-07-15;25956.0;3905.6;;6.645841868086849;;29;2025;7;2025-07-15
PTWE35;2025-07-16;28275.0;8535.54;;3.312619939687471;;29;2025;7;2025-07-16
PTWE35;2025-07-17;26304.0;8013.732;;3.282365819071564;;29;2025;7;2025-07-17
PTWE35;2025-07-18;24576.0;7675.604;;3.2018327157055;;29;2025;7;2025-07-18
PTWE35;2025-07-19;0.0;2467.96;;;;29;2025;7;2025-07-19
PTWE35;2025-07-20;1071.0;0.0;;;;29;2025;7;2025-07-20
PTWE35;2025-07-21;23542.0;5572.76;;4.22447763765172;;30;2025;7;2025-07-21
PTWE35;2025-07-22;27288.0;6305.52;;4.327636737334906;;30;2025;7;2025-07-22
PTWE35;2025-07-23;25278.0;9177.38;;2.7543808799461287;;30;2025;7;2025-07-23
PTWE35;2025-07-24;25722.0;7990.46;;3.219088763350295;;30;2025;7;2025-07-24
PTWE35;2025-07-25;23655.0;9355.628;;2.5284246017477394;;30;2025;7;2025-07-25
PTWE35;2025-07-26;0.0;3291.12;;;;30;2025;7;2025-07-26
PTWE35;2025-07-27;2545.0;0.0;;;;30;2025;7;2025-07-27
PTWE35;2025-07-28;32996.0;5202.044;;6.342891371161028;;31;2025;7;2025-07-28
PTWE35;2025-07-29;33651.0;9766.98;;3.4453843460312195;;31;2025;7;2025-07-29
PTWE35;2025-07-30;30638.0;8046.64;;3.807551972003221;;31;2025;7;2025-07-30
PTWE35;2025-07-31;31877.0;9078.8;;3.511146847601005;;31;2025;7;2025-07-31
PTWE35;2025-08-01;4073.0;6991.44;;0.5825695421830124;;31;2025;8;2025-08-01
PTWE35;2025-08-02;0.0;0.0;;;;31;2025;8;2025-08-02
PTWE35;2025-08-03;0.0;0.0;;;;31;2025;8;2025-08-03
PTWE35;2025-08-04;0.0;0.0;;;;32;2025;8;2025-08-04
PTWE35;2025-08-05;0.0;0.0;;;;32;2025;8;2025-08-05
PTWE35;2025-08-06;0.0;0.0;;;;32;2025;8;2025-08-06
PTWE35;2025-08-07;0.0;0.0;;;;32;2025;8;2025-08-07
PTWE35;2025-08-08;588.0;0.0;;;;32;2025;8;2025-08-08
PTWE35;2025-08-09;0.0;0.0;;;;32;2025;8;2025-08-09
PTWE35;2025-08-10;0.0;0.0;;;;32;2025;8;2025-08-10
PTWE35;2025-08-11;0.0;0.0;;;;33;2025;8;2025-08-11
PTWE35;2025-08-12;0.0;0.0;;;;33;2025;8;2025-08-12
PTWE35;2025-08-13;0.0;0.0;;;;33;2025;8;2025-08-13
PTWE35;2025-08-14;0.0;0.0;;;;33;2025;8;2025-08-14
PTWE35;2025-08-15;0.0;0.0;;;;33;2025;8;2025-08-15
PTWE35;2025-08-16;0.0;0.0;;;;33;2025;8;2025-08-16
PTWE35;2025-08-17;0.0;0.0;;;;33;2025;8;2025-08-17
PTWE35;2025-08-18;0.0;0.0;;;;34;2025;8;2025-08-18
PTWE35;2025-08-19;0.0;0.0;;;;34;2025;8;2025-08-19
PTWE35;2025-08-20;0.0;0.0;;;;34;2025;8;2025-08-20
PTWE35;2025-08-21;0.0;0.0;;;;34;2025;8;2025-08-21
PTWE35;2025-08-22;0.0;0.0;;;;34;2025;8;2025-08-22
PTWE35;2025-08-23;0.0;0.0;;;;34;2025;8;2025-08-23
PTWE35;2025-08-24;587.0;0.0;;;;34;2025;8;2025-08-24
PTWE35;2025-08-25;33733.0;4703.36;;7.172106749217581;;35;2025;8;2025-08-25
PTWE35;2025-08-26;31008.0;8769.52;;3.5358833778815715;;35;2025;8;2025-08-26
PTWE35;2025-08-27;28116.0;8261.74;;3.4031572041724867;;35;2025;8;2025-08-27
PTWE35;2025-08-28;32916.0;8150.98;;4.038287420653713;;35;2025;8;2025-08-28
PTWE35;2025-08-29;25461.0;1448.2;;17.58113520232012;;35;2025;8;2025-08-29
PTWE35;2025-08-30;0.0;1316.0;;;;35;2025;8;2025-08-30
PTWE42 Andrézieux;2022-12-31;0.0;0.0;;;;52;2022;12;2022-12-31
PTWE42 Andrézieux;2023-01-01;0.0;0.0;;;;52;2023;1;2023-01-01
PTWE42 Andrézieux;2023-01-02;571.0;0.0;;;;1;2023;1;2023-01-02
PTWE42 Andrézieux;2023-01-03;6705.0;0.0;;;;1;2023;1;2023-01-03
PTWE42 Andrézieux;2023-01-04;6203.0;2258.4;;2.7466347856889834;;1;2023;1;2023-01-04
PTWE42 Andrézieux;2023-01-05;6658.0;2638.0;;2.5238817285822592;;1;2023;1;2023-01-05
PTWE42 Andrézieux;2023-01-06;4617.0;2252.4;;2.0498135322322857;;1;2023;1;2023-01-06
PTWE42 Andrézieux;2023-01-07;0.0;0.0;;;;1;2023;1;2023-01-07
PTWE42 Andrézieux;2023-01-08;723.0;0.0;;;;1;2023;1;2023-01-08
PTWE42 Andrézieux;2023-01-09;7241.0;2589.6;;2.7961847389558234;;2;2023;1;2023-01-09
PTWE42 Andrézieux;2023-01-10;4711.0;2882.4;;1.6344018873161255;;2;2023;1;2023-01-10
PTWE42 Andrézieux;2023-01-11;6681.0;2006.0;;3.330508474576271;;2;2023;1;2023-01-11
PTWE42 Andrézieux;2023-01-12;6366.0;3216.0;;1.9794776119402986;;2;2023;1;2023-01-12
PTWE42 Andrézieux;2023-01-13;4256.0;3527.4;;1.206554402676192;;2;2023;1;2023-01-13
PTWE42 Andrézieux;2023-01-14;0.0;0.0;;;;2;2023;1;2023-01-14
PTWE42 Andrézieux;2023-01-15;571.0;0.0;;;;2;2023;1;2023-01-15
PTWE42 Andrézieux;2023-01-16;6075.0;2586.8;;2.3484614195144577;;3;2023;1;2023-01-16
PTWE42 Andrézieux;2023-01-17;5480.0;2576.0;;2.127329192546584;;3;2023;1;2023-01-17
PTWE42 Andrézieux;2023-01-18;4582.0;3078.0;;1.48862897985705;;3;2023;1;2023-01-18
PTWE42 Andrézieux;2023-01-19;5830.0;2519.4;;2.3140430261173295;;3;2023;1;2023-01-19
PTWE42 Andrézieux;2023-01-20;3475.0;3181.4;;1.0922864147859432;;3;2023;1;2023-01-20
PTWE42 Andrézieux;2023-01-21;0.0;0.0;;;;3;2023;1;2023-01-21
PTWE42 Andrézieux;2023-01-22;618.0;0.0;;;;3;2023;1;2023-01-22
PTWE42 Andrézieux;2023-01-23;6495.0;2382.6;;2.726013598589776;;4;2023;1;2023-01-23
PTWE42 Andrézieux;2023-01-24;5993.0;2681.6;;2.234859785202864;;4;2023;1;2023-01-24
PTWE42 Andrézieux;2023-01-25;6000.0;2812.6;;2.1332574841783405;;4;2023;1;2023-01-25
PTWE42 Andrézieux;2023-01-26;6000.0;2924.4;;2.051702913418137;;4;2023;1;2023-01-26
PTWE42 Andrézieux;2023-01-27;6000.0;2933.0;;2.0456870098874873;;4;2023;1;2023-01-27
PTWE42 Andrézieux;2023-01-28;6000.0;1736.2;;3.455823061859233;;4;2023;1;2023-01-28
PTWE42 Andrézieux;2023-01-29;0.0;0.0;;;;4;2023;1;2023-01-29
PTWE42 Andrézieux;2023-01-30;0.0;0.0;;;;5;2023;1;2023-01-30
PTWE42 Andrézieux;2023-01-31;6000.0;2375.4;;2.525890376357666;;5;2023;1;2023-01-31
PTWE42 Andrézieux;2023-02-01;5357.0;2779.0;;1.9276718243972653;;5;2023;2;2023-02-01
PTWE42 Andrézieux;2023-02-02;5473.0;2447.8;;2.2358852847454855;;5;2023;2;2023-02-02
PTWE42 Andrézieux;2023-02-03;3349.0;2825.0;;1.1854867256637167;;5;2023;2;2023-02-03
PTWE42 Andrézieux;2023-02-04;0.0;0.0;;;;5;2023;2;2023-02-04
PTWE42 Andrézieux;2023-02-05;747.0;0.0;;;;5;2023;2;2023-02-05
PTWE42 Andrézieux;2023-02-06;5088.0;972.0;;5.234567901234568;;6;2023;2;2023-02-06
PTWE42 Andrézieux;2023-02-07;4248.0;2814.0;;1.5095948827292112;;6;2023;2;2023-02-07
PTWE42 Andrézieux;2023-02-08;5088.0;1675.0;;3.0376119402985076;;6;2023;2;2023-02-08
PTWE42 Andrézieux;2023-02-09;5905.0;2825.0;;2.090265486725664;;6;2023;2;2023-02-09
PTWE42 Andrézieux;2023-02-10;3699.0;2462.0;;1.5024370430544274;;6;2023;2;2023-02-10
PTWE42 Andrézieux;2023-02-11;0.0;0.0;;;;6;2023;2;2023-02-11
PTWE42 Andrézieux;2023-02-12;689.0;0.0;;;;6;2023;2;2023-02-12
PTWE42 Andrézieux;2023-02-13;5940.0;2070.0;;2.869565217391304;;7;2023;2;2023-02-13
PTWE42 Andrézieux;2023-02-14;5777.0;2544.0;;2.2708333333333335;;7;2023;2;2023-02-14
PTWE42 Andrézieux;2023-02-15;5998.0;2860.0;;2.0972027972027973;;7;2023;2;2023-02-15
PTWE42 Andrézieux;2023-02-16;5380.0;2870.0;;1.8745644599303135;;7;2023;2;2023-02-16
PTWE42 Andrézieux;2023-02-17;3618.0;2572.0;;1.4066874027993779;;7;2023;2;2023-02-17
PTWE42 Andrézieux;2023-02-18;0.0;0.0;;;;7;2023;2;2023-02-18
PTWE42 Andrézieux;2023-02-19;642.0;0.0;;;;7;2023;2;2023-02-19
PTWE42 Andrézieux;2023-02-20;6033.0;2531.6;;2.3830778954021175;;8;2023;2;2023-02-20
PTWE42 Andrézieux;2023-02-21;5672.0;2693.0;;2.1062012625324917;;8;2023;2;2023-02-21
PTWE42 Andrézieux;2023-02-22;5695.0;2807.0;;2.0288564303526897;;8;2023;2;2023-02-22
PTWE42 Andrézieux;2023-02-23;4085.0;2634.0;;1.5508731966590736;;8;2023;2;2023-02-23
PTWE42 Andrézieux;2023-02-24;1447.0;2515.0;;0.5753479125248508;;8;2023;2;2023-02-24
PTWE42 Andrézieux;2023-02-25;0.0;0.0;;;;8;2023;2;2023-02-25
PTWE42 Andrézieux;2023-02-26;149.0;0.0;;;;8;2023;2;2023-02-26
PTWE42 Andrézieux;2023-02-27;3853.0;174.0;;22.14367816091954;;9;2023;2;2023-02-27
PTWE42 Andrézieux;2023-02-28;4159.0;3487.0;;1.192715801548609;;9;2023;2;2023-02-28
PTWE42 Andrézieux;2023-03-01;4974.0;0.0;;;;9;2023;3;2023-03-01
PTWE42 Andrézieux;2023-03-02;4536.0;2450.0;;1.8514285714285714;;9;2023;3;2023-03-02
PTWE42 Andrézieux;2023-03-03;3542.0;2222.0;;1.5940594059405941;;9;2023;3;2023-03-03
PTWE42 Andrézieux;2023-03-04;0.0;0.0;;;;9;2023;3;2023-03-04
PTWE42 Andrézieux;2023-03-05;0.0;0.0;;;;9;2023;3;2023-03-05
PTWE42 Andrézieux;2023-03-06;6274.0;1927.0;;3.2558380902957964;;10;2023;3;2023-03-06
PTWE42 Andrézieux;2023-03-07;5976.0;2294.4;;2.604602510460251;;10;2023;3;2023-03-07
PTWE42 Andrézieux;2023-03-08;4954.0;2501.0;;1.9808076769292282;;10;2023;3;2023-03-08
PTWE42 Andrézieux;2023-03-09;5105.0;2341.0;;2.1806920119607005;;10;2023;3;2023-03-09
PTWE42 Andrézieux;2023-03-10;4340.0;1831.4;;2.3697717593098173;;10;2023;3;2023-03-10
PTWE42 Andrézieux;2023-03-11;0.0;0.0;;;;10;2023;3;2023-03-11
PTWE42 Andrézieux;2023-03-12;527.0;0.0;;;;10;2023;3;2023-03-12
PTWE42 Andrézieux;2023-03-13;7725.0;2187.6;;3.5312671420735056;;11;2023;3;2023-03-13
PTWE42 Andrézieux;2023-03-14;7167.0;3211.8;;2.2314589949560992;;11;2023;3;2023-03-14
PTWE42 Andrézieux;2023-03-15;6815.0;3174.2;;2.1469976687039254;;11;2023;3;2023-03-15
PTWE42 Andrézieux;2023-03-16;7192.0;2791.2;;2.5766695328174265;;11;2023;3;2023-03-16
PTWE42 Andrézieux;2023-03-17;5048.0;3054.6;;1.6525895370915995;;11;2023;3;2023-03-17
PTWE42 Andrézieux;2023-03-18;0.0;0.0;;;;11;2023;3;2023-03-18
PTWE42 Andrézieux;2023-03-19;0.0;0.0;;;;11;2023;3;2023-03-19
PTWE42 Andrézieux;2023-03-20;7714.0;2505.4;;3.078949469146643;;12;2023;3;2023-03-20
PTWE42 Andrézieux;2023-03-21;7865.0;2528.0;;3.111155063291139;;12;2023;3;2023-03-21
PTWE42 Andrézieux;2023-03-22;7192.0;2923.0;;2.460485802257954;;12;2023;3;2023-03-22
PTWE42 Andrézieux;2023-03-23;7708.0;2963.0;;2.6014174822814713;;12;2023;3;2023-03-23
PTWE42 Andrézieux;2023-03-24;5046.0;3153.6;;1.6000761035007611;;12;2023;3;2023-03-24
PTWE42 Andrézieux;2023-03-25;0.0;0.0;;;;12;2023;3;2023-03-25
PTWE42 Andrézieux;2023-03-26;1188.0;0.0;;;;12;2023;3;2023-03-26
PTWE42 Andrézieux;2023-03-27;7261.0;2333.2;;3.112034973427053;;13;2023;3;2023-03-27
PTWE42 Andrézieux;2023-03-28;6680.0;2981.6;;2.2404078347196137;;13;2023;3;2023-03-28
PTWE42 Andrézieux;2023-03-29;7127.0;4424.4;;1.610839887894404;;13;2023;3;2023-03-29
PTWE42 Andrézieux;2023-03-30;7522.0;2253.0;;3.338659565024412;;13;2023;3;2023-03-30
PTWE42 Andrézieux;2023-03-31;5441.0;3777.0;;1.4405612920307123;;13;2023;3;2023-03-31
PTWE42 Andrézieux;2023-04-01;6000.0;3168.0;;1.893939393939394;;13;2023;4;2023-04-01
PTWE42 Andrézieux;2023-04-02;825.0;0.0;;;;13;2023;4;2023-04-02
PTWE42 Andrézieux;2023-04-03;8439.0;0.0;;;;14;2023;4;2023-04-03
PTWE42 Andrézieux;2023-04-04;7017.0;3755.0;;1.8687083888149134;;14;2023;4;2023-04-04
PTWE42 Andrézieux;2023-04-05;6832.0;4162.0;;1.6415185007208073;;14;2023;4;2023-04-05
PTWE42 Andrézieux;2023-04-06;6585.0;3843.0;;1.7135050741608118;;14;2023;4;2023-04-06
PTWE42 Andrézieux;2023-04-07;3751.0;3902.2;;0.9612526267233868;;14;2023;4;2023-04-07
PTWE42 Andrézieux;2023-04-08;0.0;0.0;;;;14;2023;4;2023-04-08
PTWE42 Andrézieux;2023-04-09;0.0;0.0;;;;14;2023;4;2023-04-09
PTWE42 Andrézieux;2023-04-10;1338.0;0.0;;;;15;2023;4;2023-04-10
PTWE42 Andrézieux;2023-04-11;6733.0;3405.4;;1.9771539319903682;;15;2023;4;2023-04-11
PTWE42 Andrézieux;2023-04-12;6881.0;4013.0;;1.7146772987789685;;15;2023;4;2023-04-12
PTWE42 Andrézieux;2023-04-13;5915.0;4525.0;;1.307182320441989;;15;2023;4;2023-04-13
PTWE42 Andrézieux;2023-04-14;4452.0;2875.0;;1.548521739130435;;15;2023;4;2023-04-14
PTWE42 Andrézieux;2023-04-15;0.0;0.0;;;;15;2023;4;2023-04-15
PTWE42 Andrézieux;2023-04-16;1206.0;0.0;;;;15;2023;4;2023-04-16
PTWE42 Andrézieux;2023-04-17;7678.0;2798.0;;2.7441029306647606;;16;2023;4;2023-04-17
PTWE42 Andrézieux;2023-04-18;7100.0;3778.8;;1.8789033555626125;;16;2023;4;2023-04-18
PTWE42 Andrézieux;2023-04-19;6894.0;3871.6;;1.7806591590040295;;16;2023;4;2023-04-19
PTWE42 Andrézieux;2023-04-20;5806.0;3730.0;;1.55656836461126;;16;2023;4;2023-04-20
PTWE42 Andrézieux;2023-04-21;3834.0;2855.0;;1.342907180385289;;16;2023;4;2023-04-21
PTWE42 Andrézieux;2023-04-22;0.0;0.0;;;;16;2023;4;2023-04-22
PTWE42 Andrézieux;2023-04-23;1094.0;0.0;;;;16;2023;4;2023-04-23
PTWE42 Andrézieux;2023-04-24;6605.0;1867.0;;3.5377611140867704;;17;2023;4;2023-04-24
PTWE42 Andrézieux;2023-04-25;4208.0;2648.0;;1.5891238670694865;;17;2023;4;2023-04-25
PTWE42 Andrézieux;2023-04-26;6933.0;2124.0;;3.2641242937853105;;17;2023;4;2023-04-26
PTWE42 Andrézieux;2023-04-27;6265.0;2928.0;;2.139685792349727;;17;2023;4;2023-04-27
PTWE42 Andrézieux;2023-04-28;4081.0;2696.4;;1.5134994807892004;;17;2023;4;2023-04-28
PTWE42 Andrézieux;2023-04-29;3300.0;2557.2;;1.290473955889254;;17;2023;4;2023-04-29
PTWE42 Andrézieux;2023-04-30;4700.0;0.0;;;;17;2023;4;2023-04-30
PTWE42 Andrézieux;2023-05-01;778.0;0.0;;;;18;2023;5;2023-05-01
PTWE42 Andrézieux;2023-05-02;6123.0;0.0;;;;18;2023;5;2023-05-02
PTWE42 Andrézieux;2023-05-03;5357.0;2936.8;;1.824094252247344;;18;2023;5;2023-05-03
PTWE42 Andrézieux;2023-05-04;4210.0;2098.8;;2.0059081379836097;;18;2023;5;2023-05-04
PTWE42 Andrézieux;2023-05-05;3069.0;2340.0;;1.3115384615384615;;18;2023;5;2023-05-05
PTWE42 Andrézieux;2023-05-06;0.0;0.0;;;;18;2023;5;2023-05-06
PTWE42 Andrézieux;2023-05-07;0.0;0.0;;;;18;2023;5;2023-05-07
PTWE42 Andrézieux;2023-05-08;1078.0;0.0;;;;19;2023;5;2023-05-08
PTWE42 Andrézieux;2023-05-09;4228.0;2342.6;;1.804832237684624;;19;2023;5;2023-05-09
PTWE42 Andrézieux;2023-05-10;5647.0;2137.6;;2.641747754491018;;19;2023;5;2023-05-10
PTWE42 Andrézieux;2023-05-11;6482.0;3343.0;;1.9389769667962908;;19;2023;5;2023-05-11
PTWE42 Andrézieux;2023-05-12;4151.0;4092.8;;1.0142200938232995;;19;2023;5;2023-05-12
PTWE42 Andrézieux;2023-05-13;0.0;0.0;;;;19;2023;5;2023-05-13
PTWE42 Andrézieux;2023-05-14;980.0;0.0;;;;19;2023;5;2023-05-14
PTWE42 Andrézieux;2023-05-15;6094.0;2763.4;;2.2052543967576175;;20;2023;5;2023-05-15
PTWE42 Andrézieux;2023-05-16;6588.0;3177.0;;2.0736543909348444;;20;2023;5;2023-05-16
PTWE42 Andrézieux;2023-05-17;4926.0;3044.0;;1.6182654402102497;;20;2023;5;2023-05-17
PTWE42 Andrézieux;2023-05-18;0.0;0.0;;;;20;2023;5;2023-05-18
PTWE42 Andrézieux;2023-05-19;0.0;0.0;;;;20;2023;5;2023-05-19
PTWE42 Andrézieux;2023-05-20;0.0;0.0;;;;20;2023;5;2023-05-20
PTWE42 Andrézieux;2023-05-21;1052.0;0.0;;;;20;2023;5;2023-05-21
PTWE42 Andrézieux;2023-05-22;7013.0;3397.0;;2.0644686488077717;;21;2023;5;2023-05-22
PTWE42 Andrézieux;2023-05-23;7046.0;3163.4;;2.2273503192767277;;21;2023;5;2023-05-23
PTWE42 Andrézieux;2023-05-24;5492.0;4065.6;;1.3508461235733964;;21;2023;5;2023-05-24
PTWE42 Andrézieux;2023-05-25;4472.0;4855.6;;0.9209984347969354;;21;2023;5;2023-05-25
PTWE42 Andrézieux;2023-05-26;3817.0;2413.4;;1.5815861440291703;;21;2023;5;2023-05-26
PTWE42 Andrézieux;2023-05-27;0.0;0.0;;;;21;2023;5;2023-05-27
PTWE42 Andrézieux;2023-05-28;0.0;0.0;;;;21;2023;5;2023-05-28
PTWE42 Andrézieux;2023-05-29;949.0;0.0;;;;22;2023;5;2023-05-29
PTWE42 Andrézieux;2023-05-30;7011.0;1741.8;;4.0251464002755775;;22;2023;5;2023-05-30
PTWE42 Andrézieux;2023-05-31;7236.0;3992.0;;1.812625250501002;;22;2023;5;2023-05-31
PTWE42 Andrézieux;2023-06-01;6881.0;3312.4;;2.077345731191885;;22;2023;6;2023-06-01
PTWE42 Andrézieux;2023-06-02;3750.0;3219.4;;1.1648133192520345;;22;2023;6;2023-06-02
PTWE42 Andrézieux;2023-06-03;5000.0;2608.0;;1.9171779141104295;;22;2023;6;2023-06-03
PTWE42 Andrézieux;2023-06-04;1165.0;0.0;;;;22;2023;6;2023-06-04
PTWE42 Andrézieux;2023-06-05;7208.0;0.0;;;;23;2023;6;2023-06-05
PTWE42 Andrézieux;2023-06-06;6651.0;3265.6;;2.0366854483096524;;23;2023;6;2023-06-06
PTWE42 Andrézieux;2023-06-07;3903.0;3120.0;;1.2509615384615385;;23;2023;6;2023-06-07
PTWE42 Andrézieux;2023-06-08;6759.0;2193.4;;3.081517279110057;;23;2023;6;2023-06-08
PTWE42 Andrézieux;2023-06-09;3838.0;3652.0;;1.0509309967141292;;23;2023;6;2023-06-09
PTWE42 Andrézieux;2023-06-10;0.0;0.0;;;;23;2023;6;2023-06-10
PTWE42 Andrézieux;2023-06-11;893.0;0.0;;;;23;2023;6;2023-06-11
PTWE42 Andrézieux;2023-06-12;6953.0;2709.8;;2.565872020075282;;24;2023;6;2023-06-12
PTWE42 Andrézieux;2023-06-13;6598.0;3358.2;;1.9647430170924902;;24;2023;6;2023-06-13
PTWE42 Andrézieux;2023-06-14;6810.0;3680.8;;1.850141273636166;;24;2023;6;2023-06-14
PTWE42 Andrézieux;2023-06-15;6064.0;3723.6;;1.6285315286282094;;24;2023;6;2023-06-15
PTWE42 Andrézieux;2023-06-16;3782.0;3276.8;;1.1541748046875;;24;2023;6;2023-06-16
PTWE42 Andrézieux;2023-06-17;0.0;0.0;;;;24;2023;6;2023-06-17
PTWE42 Andrézieux;2023-06-18;1059.0;0.0;;;;24;2023;6;2023-06-18
PTWE42 Andrézieux;2023-06-19;6761.0;2345.4;;2.882663937921037;;25;2023;6;2023-06-19
PTWE42 Andrézieux;2023-06-20;5778.0;3828.4;;1.5092466826872846;;25;2023;6;2023-06-20
PTWE42 Andrézieux;2023-06-21;6113.0;3878.8;;1.5760028874909766;;25;2023;6;2023-06-21
PTWE42 Andrézieux;2023-06-22;5303.0;4569.8;;1.1604446584095585;;25;2023;6;2023-06-22
PTWE42 Andrézieux;2023-06-23;1907.0;3570.8;;0.5340539935028564;;25;2023;6;2023-06-23
